h1,he3,he4,c12,n14,o16,ne20,mg24
280,0.5449307737051444,0.0001301391344016491,0.44332386642366634,0.006700817635403064,0.0016829570871834327,0.013669912156381532,0.0024527927697937835,0.0007786532444072449
281,0.6205000904121832,7.637511917917391e-05,0.37260687726445907,0.0039325276586082356,0.0009876817507512283,0.008022499726256413,0.001439477379161381,0.0004569704156576928
282,0.7279975875106052,4.945287147139747e-05,0.267539175702353,0.0025463107219857234,0.0006395236982866007,0.005194566661312171,0.0009320612600374587,0.00029588823526069337
283,0.7796280609631057,3.735450452639895e-05,0.21700060803419682,0.001923370121086854,0.0004830678213742007,0.003923745135303129,0.0007040377135044148,0.00022350084220582552
284,0.8071019561798233,3.1153506225995027e-05,0.19008636735132653,0.0016040829292709709,0.00040287661612867817,0.003272387629060799,0.0005871646155952784,0.00018639880162922757
285,0.829780831542213,2.6110075531319364e-05,0.16786267335130514,0.001344398480798209,0.0003376550556015679,0.002742621891183407,0.0004921087325226474,0.000156222762028164
286,0.8438259906118609,2.3092896081454554e-05,0.1540898217516395,0.0011890449865569392,0.00029863694193575375,0.0024256951017950774,0.00043524254869696944,0.00013817026322833842
287,0.5878823924249095,0.00013862311204263644,0.39960654896930736,0.007137654619577538,0.0017926717426869786,0.014561075522591399,0.0026126942407278474,0.0008294148907483488
288,0.6244691977243219,8.01505890339686e-05,0.36829702500783246,0.004126925255466841,0.0010365060631211248,0.008419077907765022,0.001510635414789887,0.00047955994543375966
289,0.7319420606985173,5.0293152490359804e-05,0.2635188651961273,0.0025895764920897436,0.0006503901982259992,0.005282830408944331,0.0009478984270616767,0.0003009158354874609
290,0.7840636928208822,3.7345598149098315e-05,0.21256577999770743,0.0019229115348947956,0.0004829526442534366,0.003922809602760291,0.0007038698508707199,0.00022344755324234174
291,0.8140836613007851,3.029156772587188e-05,0.1831824541867762,0.0015597020231829402,0.0003917300420088487,0.0031818489633853304,0.0005709192599547232,0.0001812416195664592
292,0.8310449048434014,2.6353397649055322e-05,0.16657663966248562,0.001356927049895467,0.00034080169311683254,0.0027681806286872996,0.0004966947375998887,0.00015767861585170637
293,0.6224457262232036,0.00016760006712186892,0.36242797751063016,0.008629667706247655,0.0021674012361618212,0.017604836588881786,0.003158836384947221,0.0010027908716876994
294,0.6461710499616576,8.671692017231524e-05,0.346002546097453,0.004465023304866213,0.00112142174645405,0.009108810248951955,0.001634394110544672,0.0005188478588522152
295,0.7262637446428912,5.403554366779445e-05,0.2688594217349116,0.002782270879643672,0.0006987867376991773,0.005675933981405818,0.0010184330134791586,0.0003233074477073181
296,0.7829426045152623,3.8778113943422664e-05,0.21355758041768946,0.001996671262448935,0.000501477914301096,0.004073282134801235,0.0007308691420454114,0.0002320186343091034
297,0.8149858050137833,3.081133777138155e-05,0.18223340001703583,0.0015864647975268376,0.0003984516994550669,0.0032364459982918326,0.0005807156076516843,0.00018435152677571032
298,0.8346112593729859,2.6074244100562335e-05,0.16303547939058133,0.001342553533202501,0.000337191684144438,0.002738858130857631,0.0004914334008885662,0.00015600837409682105
299,0.664544447261265,0.00010346382149958302,0.32611770196272943,0.00532731528389382,0.0013379923914539566,0.01086791730839234,0.0019500307457570119,0.0006190485334010636
300,0.7098530587774087,6.218799370434248e-05,0.2845343300039669,0.0032020376256561497,0.0008042140838238018,0.006532273439719615,0.001172086029519996,0.00037208548592014806
301,0.774887394746658,4.2296755535808514e-05,0.22129522459043902,0.002177844863636139,0.0005469809279210482,0.004442882883253099,0.0007971866160088348,0.00025307149980122314
302,0.8111204581492775,3.255738908214699e-05,0.18594116168556823,0.0016763683570464106,0.00042103160550370874,0.003419852535829183,0.0006136242484723614,0.0001947985650496405
303,0.8332881253795237,2.6975484250200287e-05,0.1642772743622606,0.0013889580672129809,0.0003488465065317484,0.0028335250712365995,0.0005084194929895053,0.00016140070723114842
304,0.6807969990109787,0.00013786430473813443,0.3067604265091324,0.007098583901985989,0.0017828588594464851,0.014481369834953869,0.002598392646678649,0.0008248747670396752
305,0.7125580649517783,7.220969699915406e-05,0.28092484177459465,0.0037180515555430282,0.000933814581500423,0.007584960660418567,0.0013609697307645045,0.0004320477088200682
306,0.7651822221833104,4.722102467851472e-05,0.23055597039891657,0.002431393726279506,0.000610661493271531,0.004960131802455606,0.0008899966059114614,0.0002825345676319217
307,0.8059040030739612,3.4993031699147784e-05,0.19093779434400865,0.0018017787270829862,0.0004525292946728977,0.0036756942607019324,0.0006595299372434819,0.00020937159133159054
308,0.8307915545083892,2.8283306981179832e-05,0.16665581118703618,0.001456297393388995,0.0003657592479911373,0.002970899750504476,0.0005330686360276126,0.00016922572018570524
309,0.7183379067012603,9.2354947818979e-05,0.2733268442362179,0.004755323338421308,0.0011943326247176,0.009701032896040053,0.0017406566388088074,0.0005525815127551263
310,0.7520927277139536,5.5830349063103806e-05,0.24286845329823611,0.0028746847695952722,0.0007219971307453196,0.005864461684501817,0.0010522605451977049,0.0003340461932088997
311,0.7970989596972857,3.9053967729950075e-05,0.19937632878918657,0.002010874875574553,0.0005050452508074763,0.00410225802316218,0.0007360682866088125,0.00023366913280709848
312,0.825597256784422,3.0484295781113237e-05,0.17165146454744215,0.001569625522039177,0.00039422239796277375,0.0032020932626678506,0.0005745516952141208,0.0001823947571387242
313,0.844057835576876,2.543380951372216e-05,0.1536467038992207,0.0013095777846426336,0.0003289095948885245,0.0026715864021475896,0.00047936283248228097,0.00015217650237608725
314,0.7541797073631163,6.788250606900495e-05,0.23969373841931932,0.003495246037203989,0.0008778554215061007,0.007130429283895194,0.0012794131515248585,0.00040615710126048815
315,0.7875052145429127,4.479213612860477e-05,0.2084521908859104,0.0023063311207494265,0.0005792511475837946,0.004704999529848766,0.0008442182141828054,0.0002680019525320088
316,0.819220541859403,3.34841957531695e-05,0.17775743151558127,0.001724089302128265,0.00043301705371353227,0.003517205002764252,0.0006310922046880445,0.0002003438687328562
317,0.8401243794582426,2.7176636754585774e-05,0.15742286580169565,0.0013993153379522935,0.00035144780731965786,0.0028546542809674003,0.0005122107077585776,0.0001626042502766666
318,0.7518346855145933,9.39081605623288e-05,0.23968988435658953,0.00483529770885213,0.0012144187456707327,0.009864183526013233,0.0017699307614957426,0.0005618747522362869
319,0.7813912645854296,5.4538423622804335e-05,0.21368651570562264,0.0028081639892490744,0.0007052899727804283,0.005728756868554866,0.0010279110257879931,0.00032631629750730557
320,0.8098599647785556,3.840461092666901e-05,0.18667392967125274,0.001977439725271036,0.0004966477795993302,0.004034049098154335,0.0007238295570412261,0.00022978387735356673
321,0.8337436007851082,2.9931948068877506e-05,0.1635549712137675,0.001541185335249587,0.00038707944668090534,0.003144074245246651,0.0005641413410865085,0.00017908993003848297
322,0.777366165892193,7.28974649038211e-05,0.21605466817951458,0.0037534644797632315,0.0009427087844226681,0.007657204316287201,0.0013739324122178278,0.00043616278698490506
323,0.8025968013255176,4.6248217202584106e-05,0.19322918939631423,0.00238130421615218,0.0005980811634298484,0.004857947376516444,0.0008716616511391176,0.0002767140302447612
324,0.8258988663169129,3.40911174723347e-05,0.17102433095987413,0.0017553394850790807,0.0004408657551309529,0.003580956514751616,0.0006425311404966434,0.00020397522503397543
325,0.8004550552463223,5.748928367176207e-05,0.19435640305508434,0.0029601027211810563,0.0007434504450743764,0.006038717418397102,0.0010835272570319857,0.00034397199163407725
326,0.8204609475211222,3.950556416739429e-05,0.17597358333545796,0.002034127415143568,0.0005108852883061758,0.004149694051213719,0.000744579734619711,0.00023637114118298146
327,0.8393662107750258,3.0369153287364857e-05,0.15789290243497453,0.0015636968760849117,0.0003927333771791865,0.003189998608879192,0.0005723815511029799,0.00018170583234500411
328,0.7974443750998325,7.731923209397495e-05,0.19557738418815407,0.0039811396960127525,0.00099989100301324,0.00812167005400146,0.0014572715141995872,0.0004626192666937656
329,0.8178054711365698,4.8443149920134504e-05,0.177822421797235,0.0024943205192796028,0.0006264659962464667,0.005088504753250339,0.0009130305685254358,0.0002898468322234549
330,0.8339255919283087,3.506188517583153e-05,0.16290999130308523,0.0018053239680509015,0.00045341970666996526,0.0036829266814663074,0.0006608276507295698,0.00020978355797985214
331,0.8137112743262176,6.361744962766467e-05,0.1805471027300022,0.003275639801543325,0.0008226997836713855,0.006682424560618683,0.0011990276498833503,0.000380638259054457
332,0.8305941250501876,4.262225960987952e-05,0.16555911678638185,0.002194604952367042,0.0005511903411070556,0.004477074075007695,0.0008033215426248119,0.00025501906772158007
333,0.8278432402758266,5.3700934491561855e-05,0.16731012535917192,0.002765041972448581,0.0006944595774858883,0.005640786382900329,0.0010121264787696764,0.0003213054018056096
334,0.1885303171366,0.00018549768963663804,0.7947280844958231,0.009551209908984835,0.0023988529881153542,0.019484816263788715,0.0034961611973688164,0.0011098765834713464
335,0.3193537533405798,0.00011858908617039836,0.6699433055320572,0.006106109769598164,0.001533592058612575,0.012456686438775072,0.002235103640980784,0.0007095465720010448
336,0.5647246159363208,7.153050226790782e-05,0.4288195896958562,0.003683080060965683,0.0009250312467119344,0.00751361753710718,0.0013481686318963578,0.0004279839259810084
337,0.6726493290082644,5.16651628019618e-05,0.3226877697614278,0.0026602208139089737,0.0006681330123934504,0.005426947399759537,0.00097375734327359,0.00030912489792976063
338,0.27871969555682935,0.00014270632441624963,0.7084007264140862,0.007347897769019177,0.0018454757761104661,0.014989979208786888,0.0026896524426828533,0.0008538457168556273
339,0.5210424238393625,8.197620428458005e-05,0.4715590328660056,0.004220925533884305,0.0010601148886954946,0.008610841901139978,0.0015450436341753523,0.0004904830335921708
340,0.6624278415972886,5.490357472369416e-05,0.33261698295675923,0.0028269654892567014,0.000710012100647384,0.005767112613703726,0.001034793198350987,0.00032850108297338313
341,0.7306520045484631,4.201455126717496e-05,0.26555608438090933,0.002163314266450712,0.0005433314670873396,0.004413239935494739,0.0007918677809566913,0.00025138300486564564
342,0.7707885764843055,3.454813771831707e-05,0.22609337365124196,0.0017788712946157513,0.00044677593322992677,0.003628962263713866,0.0006511448135485315,0.00020670968534008743
343,0.7974456377510285,2.9657966938124534e-05,0.1998776616827837,0.0015270781445021566,0.0003835363273273519,0.003115295062050893,0.0005589774913371034,0.0001774506360832313
344,0.32565879565753386,0.00023086519369388257,0.6535050831085762,0.011887166519258684,0.0029855447840303347,0.024250252871830528,0.0043512236383998724,0.0013813210985069903
345,0.33453113060715806,0.0001352114336696587,0.65326572270333,0.006961988516424507,0.001748551975612986,0.014202710270824401,0.0025483927522892986,0.0008090020115155467
346,0.5372285335370404,8.150237543138666e-05,0.45541568732550297,0.004196528255154216,0.0010539873419719602,0.008561070563485136,0.0015361131614886091,0.0004876480034105493
347,0.688769228689116,5.126271871955882e-05,0.30660419159598856,0.0026394991115781183,0.000662928612319648,0.0053846743718984616,0.0009661722925498657,0.0003067169797282097
348,0.7504455604512393,3.921821363502517e-05,0.24601490445990068,0.002019331838672733,0.000507169276076712,0.004119510536057184,0.0007391639055422463,0.00023465185493334165
349,0.786380490784242,3.231413524507398e-05,0.21070308327574624,0.0016638433036959702,0.0004178858509927795,0.0033943009705769242,0.0006090395303124541,0.00019334311976544456
350,0.8102017097817367,2.7816257273988293e-05,0.18728780823715357,0.0014322491704699101,0.0003597193690691968,0.0029218404994238232,0.0005242659330573552,0.0001664312512392231
351,0.8271343990591152,2.466996829289609e-05,0.17063907886554516,0.0012702478724936422,0.0003190316131270554,0.0025913519481677656,0.0004649663618715899,0.00014760625955448557
352,0.8398167385054705,2.2352010733325638e-05,0.1581659404856369,0.0011508970641092326,0.000289055825132112,0.0023478719498779984,0.00042127873809152407,0.0001337373708266159
353,0.37048083123177733,0.00016135165210821542,0.6149568065046714,0.008307939044770403,0.002086596838781655,0.01694849839556226,0.003041069602198586,0.0009654051256923965
354,0.5019647420565638,9.210108941808773e-05,0.4897229201926309,0.004742252259860578,0.0011910497321665988,0.009674367419461451,0.001735872051504452,0.0005510626178555789
355,0.6724002015270635,5.6115688619558606e-05,0.32253522692582537,0.0028893768016328425,0.0007256871370681453,0.005894433965241283,0.001057638472477048,0.000335753447313615
356,0.7390654253011099,4.250687049637832e-05,0.2570982306716039,0.0021886636080491657,0.0005496981310408769,0.004464953516094554,0.0008011467503563661,0.0002543286673434512
357,0.7858861052956063,3.310146944059687e-05,0.21112641002015525,0.001704382860736803,0.0004280676435060814,0.0034770031442159875,0.0006238787839395128,0.00019805392661532858
358,0.8116206290706883,2.804912144838223e-05,0.18584787241430578,0.001444239263792811,0.0003627307646378732,0.0029463007267257623,0.0005286548324143785,0.00016782453271241182
359,0.8293122785601205,2.4645223849272647e-05,0.16846343260818714,0.001268973789912957,0.00031871161840022025,0.0025887527732751524,0.0004644999918385507,0.00014745820769140357
360,0.8423585907531783,2.218021900945067e-05,0.15563959284097598,0.0011420515694911331,0.00028683421746165103,0.0023298268185241223,0.00041804089960299404,0.00013270950028043395
361,0.46889156047104014,0.0002769619441970168,0.5061119792391725,0.014260671769054982,0.0035816671826622752,0.02909229007278395,0.005220030526235402,0.0016571288676375938
362,0.4368284976599058,0.00013381879193300527,0.551094044809679,0.006890281889884991,0.0017305423562054766,0.014056426139669034,0.002522144986017732,0.0008006695063738633
363,0.5987149559148608,7.423686741856955e-05,0.3945849939614786,0.00382242983774691,0.0009600299151120871,0.007797896159695883,0.001399176754122443,0.00044417674926049047
364,0.7167672956245885,4.8382154570868914e-05,0.27886610228149794,0.002491179890490786,0.0006256772054203439,0.00508209775607554,0.0009118809608200865,0.0002894818826114888
365,0.7725447591796966,3.665555864902843e-05,0.2241469913103325,0.0018873816470370084,0.00047402906509778605,0.00385032733680876,0.0006908643556026887,0.00021931888358451982
366,0.8009755778170613,3.0760529279725276e-05,0.1962482127984229,0.0015838486864048118,0.0003977946448994532,0.0032311090362708746,0.0005797579963877713,0.00018404752754401475
367,0.8253136863801938,2.5844681512471008e-05,0.17235377094141885,0.0013307334373813251,0.0003342229846340487,0.002714744704653971,0.0004871067280635554,0.00015463484679595344
368,0.8402790932226799,2.2898991368184765e-05,0.15765421949264444,0.0011790609019981817,0.0002961293694600571,0.002405327205471645,0.0004315879364166192,0.0001370100854325659
369,0.5183145238703575,0.00028484118988484703,0.4559778955719753,0.01466637132055116,0.0036835614547657733,0.02991993194167094,0.0053685343328993785,0.0017042722595660763
370,0.49723051467496354,0.0001264590728928751,0.49135625957297535,0.0065113325802680965,0.001635366593932301,0.01328335573900394,0.0023834329396197245,0.0007566345653481426
371,0.6252032480211376,7.099728538350334e-05,0.3683890816762985,0.0036556249136810224,0.0009181356949723565,0.007457608036171192,0.0013381188453751387,0.0004247935631518609
372,0.7328804558977323,4.623269247093269e-05,0.2629469359672756,0.0023805048532540797,0.0005978803978624523,0.004856316647075242,0.0008713690493040021,0.00027662114210066647
373,0.7839768016428827,3.508762129193689e-05,0.21285645884411347,0.00180664911149424,0.0004537525256886054,0.003685630022379426,0.0006613127112749587,0.0002099375432541289
374,0.8129397624961966,2.8881276845835658e-05,0.18445363502674314,0.0014870866485423091,0.00037349218417725223,0.0030337109529885572,0.0005443388520723486,0.00017280351542241565
375,0.8300015035419586,2.532746999850467e-05,0.16771263332296737,0.0013041024009145534,0.0003275344140745388,0.002660416419817385,0.00047735860220012374,0.0001515402478865281
376,0.8458275910985978,2.2119236620517186e-05,0.15217609629813733,0.0011389116080254595,0.00028604559423838703,0.0023234211827128505,0.0004168915361671449,0.0001323446282132336
377,0.5501671437700418,0.00012725002289531548,0.43834824539867756,0.006552058313918346,0.001645595145999638,0.013366437719710599,0.0023983403420409005,0.0007613670064266903
378,0.6346484295316743,7.198423189673424e-05,0.35885482594512214,0.0037064424377984627,0.0009308988706055373,0.007561277637179272,0.001356720285156982,0.00043069869774584263
379,0.7399043802643444,4.61127977128826e-05,0.25593383238171763,0.0023743315149049714,0.0005963299208771782,0.004843722811884434,0.000869109337058115,0.00027590378338477624
380,0.7901160242495004,3.461454710054679e-05,0.2067599322846856,0.0017822906900318175,0.00044763473823887707,0.0036359379549666076,0.0006523964620502436,0.00020710702839275673
381,0.8184229761853224,2.8318579553109353e-05,0.17902120607836397,0.0014581135655429376,0.00036621539229535975,0.0029746048078804826,0.0005337334345895602,0.00016943676433240758
382,0.8367447243486746,2.4363022330835867e-05,0.16105645616369635,0.0012544433343344241,0.0003150621931320709,0.0025591101144000128,0.000459181208620733,0.00014576972921093273
383,0.5917548485711455,0.00014599311466474395,0.39506893292750056,0.0075171334271646835,0.0018879804920686153,0.015335226118410825,0.002751600106576515,0.0008735113608791547
384,0.627215951815498,7.89410713969287e-05,0.3656594326994122,0.004064647623531712,0.0010208646014755374,0.008292029269198498,0.0014878390735608201,0.0004723231151245605
385,0.7375655452783885,4.837441004548779e-05,0.2580685515891444,0.0024907811276398614,0.0006255770533489702,0.005081284265328596,0.0009117349961496799,0.0002894355452830432
386,0.7905049288517596,3.545112294007508e-05,0.2062955247651835,0.0018253656817674422,0.00045845332286037564,0.003723812507775192,0.0006681637958349838,0.00021211245965394385
387,0.8202154236847078,2.856144722671331e-05,0.17720683920598893,0.0014706187354736578,0.0003693561529467386,0.0030001158102319543,0.000538310874546895,0.00017088989910912062
388,0.8388055768755027,2.4360987834371764e-05,0.15899578725491126,0.0012543385788366295,0.00031503588305813185,0.0025588964093671823,0.00045914286351994625,0.00014575755633701389
389,0.6470862768994566,9.038757470582384e-05,0.3447560340419434,0.00465402399819929,0.0011688905888602229,0.009494378550603411,0.0017035766430828097,0.0005408102537518301
390,0.725435556525044,5.3821390887599285e-05,0.26970693763976394,0.0027712442293377744,0.0006960173175642124,0.005653439212966718,0.0010143967764679519,0.00032202612093455566
391,0.7856088606436301,3.773727541363451e-05,0.21098526238992713,0.0019430788576119916,0.0004880178080204823,0.003963951676007743,0.0007112519743724096,0.00022579105102413357
392,0.8187101688922948,2.963739393294955e-05,0.1786149873031323,0.0015260188478001696,0.00038327027757207693,0.0031131340581776767,0.0005585897423439097,0.00017732754292375816
393,0.8385800580208066,2.4892984210868378e-05,0.1591732921980281,0.0012817308826045166,0.00032191565121013853,0.002614777707238889,0.0004691696465613011,0.00014894061657849317
394,0.6638539883400999,0.000115579753598089,0.32571466980355074,0.005951160308285076,0.001494675420634791,0.012140583891283264,0.0021783853509046275,0.0006915410229269834
395,0.7029314735437853,6.45023587807731e-05,0.29124703840111066,0.0033212034583646006,0.0008341434138875264,0.006775376080889842,0.0012157059441001861,0.0003859328799710893
396,0.7746642121019023,4.2003994317704816e-05,0.22154482961673827,0.002162770692886222,0.000543194944795204,0.004412131025615169,0.000791668809221991,0.0002513198401382061
397,0.8131504763399461,3.1746581068689574e-05,0.18398432080584667,0.001634620141488729,0.00041054624997353235,0.0033346846547717955,0.0005983425728853907,0.00018994730879093219
398,0.8359462674149318,2.6058489585419254e-05,0.16170189323030654,0.0013417423388344377,0.000336987947020836,0.0027372032647865695,0.0004911364682171895,0.0001559141111037203
399,0.709950551618996,7.84830937657888e-05,0.2829661664433934,0.004041066518574715,0.0010149420424879112,0.008243922955782388,0.001479207356225805,0.0004695829265564578
400,0.7604017580546902,4.852760794331318e-05,0.23521851234588687,0.0024986692327835535,0.0006275582059751616,0.005097376287267042,0.0009146223881541378,0.00029035216456692103
401,0.8057219871899161,3.475306339094381e-05,0.19114146792656642,0.0017894228444427648,0.00044942602856580467,0.003650487809863181,0.0006550071429736914,0.0002079358041442953
402,0.8322039557048375,2.7677233953907367e-05,0.16529810949236565,0.0014250909092812561,0.0003579215218429558,0.002907237385749411,0.0005216456959097166,0.0001655994418090703
403,0.7176516545260851,0.00010397571172545167,0.27296429541323564,0.005353672329133831,0.001344612147205781,0.010921686641142004,0.00195967857882984,0.0006221112937843157
404,0.7493206658993998,5.940902653861714e-05,0.24531753113870586,0.003058949597002069,0.000768276527391553,0.006240368647087021,0.001119709543362168,0.000355458267599999
405,0.7942456104184407,3.973939956681141e-05,0.20216781624892394,0.002046167516496583,0.0005139092437404172,0.004174256296719402,0.000748986939106253,0.00023777023372535572
406,0.8256463213661056,3.0221575768665575e-05,0.1716261110585493,0.0015560981622588107,0.0003908249072009053,0.0031744969557741475,0.0005696000889969355,0.0001808228411197608
407,0.7527547781989486,7.394423392515213e-05,0.24057158253148453,0.0038073622434953713,0.0009562455837196894,0.007767157718354309,0.001393661354622078,0.0004424258538044832
408,0.7817261047244953,4.744506976296923e-05,0.21399186726723585,0.002442929727805162,0.0006135588405180492,0.004983665665943916,0.0008942192877801556,0.0002838750824025341
409,0.8172148749866002,3.3921259524161394e-05,0.17972365236547505,0.0017465935598822886,0.00043866915501514393,0.0035631145086455385,0.0006393297487777367,0.00020295892472551002
410,0.8401812061368924,2.694458319165971e-05,0.15738698249736952,0.0013873669827249423,0.0003484468945647985,0.002830279200901323,0.0005078370863727703,0.00016121581888376292
411,0.7544319345009468,0.00010269659392124515,0.23629945879826142,0.005287811009403606,0.0013280706173743036,0.010787327148882558,0.0019355704508918514,0.0006144580292009087
412,0.7796589625193817,5.8820126651619276e-05,0.21503238410460956,0.003028627351764608,0.000760660884003188,0.006178510161849294,0.0011086102734030186,0.00035193474018640217
413,0.8049881401850577,4.042057149133139e-05,0.19136380913020695,0.0020812408160503855,0.0005227181475588323,0.00424580710589258,0.0007618253030551369,0.00024184584657972817
414,0.8316689221715559,3.0420115292369103e-05,0.16558559159884292,0.001566320891554319,0.0003933924169667776,0.0031953516960568445,0.0005733420557042686,0.00018201075008337614
415,0.7793582209499929,7.778024219676028e-05,0.21362193110288852,0.004004876941853826,0.001005852777872979,0.008170094900510877,0.0014659603859376018,0.0004653775992575088
416,0.8014100895616721,4.916625910594007e-05,0.1941525410845626,0.0025315531534664186,0.0006358172320192704,0.005164460683761777,0.000926659343535114,0.00029417336563845295
417,0.8224358783942339,3.549844717812336e-05,0.17436030410004433,0.001827802389913417,0.0004590653191072222,0.003728783481187477,0.0006690557377512884,0.0002123956117716062
418,0.8022923080397896,6.002336166105933e-05,0.19229044382321372,0.0030905814934443776,0.0007762210988148005,0.0063048988685067775,0.0011312882030288045,0.0003591339800476014
419,0.8198991738453434,4.126187646695563e-05,0.17637684573713514,0.002124559309317938,0.0005335978892884905,0.0043341784106995474,0.0007776817690666283,0.000246879573381573
420,0.8369022905502238,3.132048784143629e-05,0.16027096250136397,0.0016126807531206865,0.00040503601955815994,0.00328992750302194,0.0005903117957338807,0.00018739789215812823
421,0.7989944212379795,8.677975315186375e-05,0.19317350399843788,0.004468258552583292,0.0011222343014839723,0.009115410272188377,0.0016355783529223514,0.000519223803441134
422,0.818873706683182,5.067702951570005e-05,0.17655257341617855,0.002609342183271447,0.0006553544894315324,0.005323153139223728,0.0009551335358287457,0.00030321266259185115
423,0.8329839253242455,3.666089829712602e-05,0.1637073432501107,0.0018876565836140607,0.0004740981173367911,0.0038508882174447348,0.0006909649944329109,0.00021935083196296802
424,0.8160741724716735,6.773280609631403e-05,0.17781278408182996,0.003487538038978977,0.000875919503988776,0.00711470468663398,0.001276591686541835,0.00040526141089069324
425,0.83216106852472,4.3693585802346135e-05,0.16389548362870515,0.0022497671560866663,0.000565044713326364,0.004589606980725896,0.000823513325450615,0.0002614290659086669
426,0.24318371127755495,0.0001290855507879393,0.7451660172253586,0.006646568990738526,0.0016693321616928654,0.013559242944426167,0.002432935389598685,0.000772349404268465
427,0.5142747741293227,7.771993182923489e-05,0.47871082107464297,0.004001771582530751,0.0010050728452191799,0.008163759854331378,0.0014648236884016138,0.00046501674805344293
428,0.2108356024156507,0.0001573728999530993,0.7749611269661744,0.008103074514738793,0.0020351436831387306,0.016530567288962007,0.00296608021054675,0.0009415993097975907
429,0.45195904449817687,9.136757704171562e-05,0.5397948189507576,0.004704483969100178,0.001181563962509146,0.009597318730020373,0.0017220472027255284,0.000546673839689027
430,0.6301297736912104,5.881210322015354e-05,0.3645622970661512,0.00302821422813865,0.000760557125123001,0.006177667374597956,0.001108459052059907,0.00035188673409681744
431,0.7106314583225765,4.427003614661291e-05,0.2853730678451812,0.002279448378806593,0.000572499359438335,0.004650157756668792,0.0008343779530897057,0.00026487810476129027
432,0.757093025272091,3.5987345554992396e-05,0.23965903300541633,0.001852975593044702,0.00046538774465616827,0.0037801377328957092,0.0006782702327566074,0.0002153208064801947
433,0.7874578159135279,3.064941785444335e-05,0.20977600276677894,0.001578127598728472,0.0003963577538250819,0.0032194378089326894,0.0005776638276980069,0.00018338272158702462
434,0.24457551636243408,0.00021669893491844228,0.7358669002402047,0.011157750905220691,0.0028023469649072273,0.022762218439030726,0.004084225573143715,0.001296561019171121
435,0.3070779083713673,0.00012902041201436903,0.6812776990575172,0.006643215018509787,0.0016684897881737353,0.0135524007188596,0.0024317076888492667,0.0007719596635681976
436,0.5461497898223506,7.622619660643007e-05,0.44697061846320457,0.003924859688429137,0.0009857558865568332,0.008006856787667532,0.0014366705661965128,0.00045607937665576053
437,0.6896079611299852,4.921640400851953e-05,0.30595014382204355,0.002534135096623542,0.0006364657050521777,0.005169727941889229,0.0009276044478272176,0.00029447339445964616
438,0.7495479834067065,3.808885714764905e-05,0.24701440855679943,0.001961181675756518,0.0004925644570642294,0.00400088208469565,0.0007178783987692146,0.00022789464775636997
439,0.7853031991360573,3.157134857154356e-05,0.21184741315058137,0.001625597482681477,0.00040828014628125064,0.003316278102016143,0.0005950398845433265,0.0001888988512838479
440,0.8090344561894213,2.731390026629274e-05,0.1885004007190066,0.0014063829872354326,0.0003532228967338121,0.0028690725430526314,0.0005147977769797297,0.00016342553035681194
441,0.8260018019243164,2.4301745548532554e-05,0.17180490896032277,0.001251288214658893,0.0003142697628186732,0.0025526735552882573,0.00045802629661610217,0.00014540309571849618
442,0.838805684317199,2.206222145964907e-05,0.1592031488305479,0.0011359759177184043,0.0002853082751413967,0.0023174322675088704,0.0004158169449230174,0.00013200349301055578
443,0.33167794987826416,0.00023948849028989006,0.6467076562931956,0.01233117698676048,0.0030970611099064146,0.025156050405432246,0.0045137509184510795,0.0014329163231321747
444,0.3373228343469362,0.00013249551167178174,0.6507191372471005,0.006822146660987567,0.0017134297182262034,0.013917427789846453,0.002497204507720745,0.0007927520073571616
445,0.5805616717323435,7.194756037299312e-05,0.4129448934348504,0.003704554234114128,0.0009304246350800406,0.007557425632856418,0.0013560291198997222,0.00043047928333928844
446,0.7021289897783356,4.813060864718382e-05,0.29352711073301546,0.0024782278805570643,0.0006224242177855129,0.005055675183834958,0.0009071399578487662,0.0002879768238104259
447,0.7551855092687066,3.790470559365653e-05,0.24139350280129102,0.0019516997778918253,0.0004901830122794887,0.00398153866752799,0.0007144076088161274,0.0002267928254210672
448,0.7947546020748163,3.0431436557470526e-05,0.20249888992504902,0.0015669038194583442,0.000393538823375782,0.0031965408902231533,0.000573555432851073,0.00018207848789216535
449,0.8177280205290385,2.6179346748428206e-05,0.17990923247585733,0.0013479652310717685,0.0003385508698107758,0.0027498981917151127,0.0004934143193567716,0.00015663722811627646
450,0.8336057204616132,2.3284526874144173e-05,0.1642927967766901,0.0011989119877556507,0.0003011151081089199,0.002445824143797441,0.00043885430333895115,0.00013931683561904974
451,0.8455726313273074,2.1140077621998406e-05,0.1525194274487334,0.001088495060264368,0.00027338312661390467,0.002220569588083433,0.0003984368712956494,0.00012648608816305003
452,0.3782157339693952,0.00017338092116341708,0.6061362342281383,0.008927321819957071,0.0022421591429506735,0.018212061827469952,0.003267790828677881,0.001037379089717471
453,0.48191549672908823,9.556650243557756e-05,0.5094594039270633,0.004920685140702352,0.0012358643947553275,0.010038376998535804,0.0018011863017699462,0.0005717970041851369
454,0.6736354233749149,5.525954533402899e-05,0.3213772740027758,0.002845294289078168,0.000714615506565511,0.005804504033247465,0.001041502341940205,0.00033063093939145427
455,0.7505474035209027,3.978823156287468e-05,0.2458616159451266,0.0020486818585648534,0.0005145407382883442,0.004179385646162199,0.0007499072984387129,0.00023806240711605982
